,ClientID,AgeEntry,AgeExit,Gender,Race,Ethnicity,Veteran
1334,127418,63.0,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1335,428793,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1336,427137,34.0,34.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1337,261739,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1338,428207,20.0,20.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1339,427141,42.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1340,419391,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1341,405289,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1342,175788,37.0,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1343,343488,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1344,416885,56.0,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1345,305161,44.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1346,180107,69.0,69.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1347,67161,58.0,58.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1348,396639,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1349,416884,19.0,19.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1350,403186,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1351,360883,53.0,53.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1352,193592,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1353,383781,36.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1354,337991,65.0,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1355,200300,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1356,207502,58.0,59.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1357,429151,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1358,429152,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1359,416696,49.0,50.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1360,360237,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1361,271159,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1362,429150,25.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1363,423932,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1364,159422,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1365,157126,43.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1366,129338,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1367,429149,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1368,266721,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1369,290465,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1370,331381,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1371,258810,51.0,51.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1372,423991,48.0,49.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1373,418876,44.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1374,404041,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1375,428596,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1376,368693,67.0,67.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1377,403186,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1378,402258,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1379,320781,41.0,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1380,422786,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1381,429149,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1382,428699,32.0,32.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1383,188314,39.0,39.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1384,252170,41.0,41.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1385,412856,56.0,57.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1386,383781,36.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1387,357848,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1388,416285,26.0,26.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1389,321918,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1390,2142,63.0,63.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1391,290465,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1392,427535,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1393,124817,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1394,428793,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1395,130671,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1396,166457,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1397,385886,59.0,59.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1398,197176,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1399,181716,62.0,62.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1400,108279,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1401,428596,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1402,197232,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1403,209331,56.0,56.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1404,248566,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1405,418362,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1406,164121,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1407,200387,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1408,261739,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1409,360883,53.0,53.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1410,333763,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1411,8993,67.0,67.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1412,299023,23.0,23.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1413,429485,27.0,27.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1414,395469,36.0,36.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1415,357848,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1416,429149,49.0,49.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1417,273519,35.0,35.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1418,418225,49.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1419,123122,52.0,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1420,124817,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1421,157422,48.0,48.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1422,396219,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1423,427535,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1424,357848,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1425,285483,29.0,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1426,416284,55.0,55.0,Male,White (HUD),Hispanic/Latino (HUD),Yes (HUD)
1427,172434,61.0,62.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1428,312758,44.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1429,422786,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1430,419124,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1431,251488,49.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1432,159422,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1433,106155,57.0,58.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1434,290465,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1435,124817,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1436,420897,64.0,64.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1437,320781,41.0,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1438,201030,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1439,303733,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1440,193592,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1441,258810,51.0,51.0,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1442,271342,29.0,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1443,287330,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1444,160297,50.0,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1445,123122,52.0,52.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1446,423089,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1447,276269,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1448,154785,58.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1449,429152,31.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1450,357848,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1451,162076,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1452,153324,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1453,425348,18.0,18.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1454,403745,32.0,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1455,320781,41.0,42.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1456,419391,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1457,261739,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1458,175788,37.0,37.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1459,422786,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1460,391862,34.0,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1461,158981,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1462,171461,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1463,403050,24.0,24.0,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1464,399892,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1465,419124,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1466,423932,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1467,430243,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1468,196082,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1469,249545,32.0,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1470,124817,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1471,301121,39.0,39.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1472,349278,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1473,428793,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1474,276269,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1475,430244,55.0,55.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1476,231428,34.0,34.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1477,9728,54.0,54.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1478,184448,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1479,429870,41.0,41.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1480,430325,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1481,430327,56.0,56.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1482,430328,58.0,58.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1483,160302,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1484,124817,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1485,379113,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1486,416284,55.0,55.0,Male,White (HUD),Hispanic/Latino (HUD),Yes (HUD)
1487,329555,28.0,28.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1488,424810,47.0,47.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1489,2054,63.0,63.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1490,419911,76.0,76.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1491,271159,29.0,29.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1492,368693,67.0,67.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1493,424997,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1494,419804,30.0,30.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1495,396219,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1496,383778,64.0,64.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1497,416885,56.0,56.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1498,377721,21.0,21.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1499,288272,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1500,147927,27.0,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1501,331381,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1502,124817,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1503,426303,22.0,22.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1504,349279,44.0,44.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1505,430802,28.0,28.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1506,366028,52.0,52.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1507,9728,54.0,54.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1508,373728,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1509,431031,46.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1510,209331,56.0,57.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1511,227678,33.0,33.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1512,431030,33.0,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1513,431032,72.0,72.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1514,257677,25.0,25.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1515,292185,24.0,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1516,385113,29.0,29.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1517,280218,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1518,430419,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1519,160758,60.0,60.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1520,421596,62.0,62.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1521,261739,26.0,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1522,402258,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1523,431161,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1524,160297,50.0,50.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
1525,180383,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1526,405331,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1527,429484,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1528,322898,66.0,67.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1529,329555,28.0,29.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1530,420702,50.0,50.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1531,169422,33.0,33.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1532,423991,49.0,49.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1533,431276,29.0,29.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1534,341525,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1535,271140,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1536,200387,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1537,375893,45.0,45.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1538,431162,54.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1539,180383,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1540,431451,32.0,32.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1541,130671,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1542,181610,43.0,43.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1543,431161,46.0,46.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1544,166457,53.0,53.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1545,405331,50.0,50.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1546,337991,66.0,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
1547,431450,48.0,48.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1548,431449,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1549,275268,51.0,51.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1550,300905,31.0,31.0,Trans Female (MTF or Male to Female),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1551,431448,45.0,45.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1552,384356,48.0,48.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1553,322997,39.0,39.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1554,136239,44.0,44.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
1555,387703,40.0,40.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
